Energia;T_out;Press_mm_hg;RH_out;Windspeed;Tdewpoint
Muita;4.56666666666667;747.966666666667;76;6.66666666666666;0.666666666666666
Muita;4.54999999999999;748;76;6.5;0.65
Média;4.53333333333332;748.033333333332;76;6.33333333333333;0.633333333333332
Média;4.51666666666667;748.066666666666;76;6.16666666666666;0.616666666666667
Média;4.5;748.1;76;6;0.599999999999999
Média;4.41666666666666;748.166666666666;76.1666666666667;6.16666666666666;0.55
Média;4.33333333333333;748.233333333333;76.3333333333333;6.33333333333333;0.5
Média;4.25;748.299999999999;76.5;6.5;0.45
Média;4.16666666666666;748.366666666667;76.6666666666667;6.66666666666666;0.4
Muita;4.08333333333333;748.433333333333;76.8333333333333;6.83333333333333;0.349999999999999
Muita;4;748.5;77;7;0.299999999999999
Muita;3.89999999999999;748.549999999999;78.5;7.16666666666666;0.466666666666667
Muita;3.79999999999999;748.6;80;7.33333333333333;0.633333333333332
Média;3.7;748.649999999999;81.5;7.5;0.8
Média;3.6;748.7;83;7.66666666666666;0.966666666666667
Média;3.5;748.75;84.5;7.83333333333333;1.13333333333333
Média;3.39999999999999;748.799999999999;86;8;1.3
Média;3.5;748.85;83.3333333333333;8.33333333333333;0.916666666666666
Muita;3.6;748.899999999999;80.6666666666667;8.66666666666666;0.533333333333332
Média;3.7;748.95;78;9;0.149999999999999
Média;3.79999999999999;749;75.3333333333333;9.33333333333333;-0.233333333333333
Média;3.89999999999999;749.049999999999;72.6666666666667;9.66666666666666;-0.616666666666666
Muita;4;749.1;70;10;-1
Muita;3.91666666666667;749.166666666666;70;9.66666666666666;-1.08333333333332
Muita;3.83333333333332;749.233333333333;70;9.33333333333333;-1.16666666666667
Média;3.75;749.299999999999;70;9;-1.25
Média;3.66666666666667;749.366666666667;70;8.66666666666666;-1.33333333333332
Média;3.58333333333332;749.433333333333;70;8.33333333333333;-1.41666666666667
Média;3.5;749.5;70;8;-1.5
Média;3.14999999999999;749.516666666666;73.6666666666667;7.83333333333333;-1.2
Média;2.79999999999999;749.533333333332;77.3333333333333;7.66666666666666;-0.9
Média;2.45;749.549999999999;81;7.5;-0.599999999999999
Média;2.1;749.566666666666;84.6666666666667;7.33333333333333;-0.299999999999999
Média;1.75;749.583333333333;88.3333333333333;7.16666666666666;0
Média;1.39999999999999;749.6;92;7;0.299999999999999
Média;1.3;749.549999999999;92.3333333333333;7.33333333333333;0.25
Média;1.2;749.5;92.6666666666667;7.66666666666666;0.2
Média;1.1;749.45;93;8;0.149999999999999
Média;1;749.399999999999;93.3333333333333;8.33333333333333;0.1
Média;0.9;749.35;93.6666666666667;8.66666666666666;0.05
Média;0.8;749.299999999999;94;9;0
Média;0.666666666666666;749.283333333332;95;9.16666666666666;0
Média;0.533333333333332;749.266666666666;96;9.33333333333333;0
Média;0.4;749.25;97;9.5;0
Média;0.266666666666667;749.233333333333;98;9.66666666666666;0
Média;0.133333333333333;749.216666666667;99;9.83333333333333;0
Média;0;749.2;100;10;0
Média;0.0666666666666666;749.233333333333;99.8333333333333;10;0.0333333333333332
Média;0.133333333333333;749.266666666666;99.6666666666667;10;0.0666666666666666
Média;0.2;749.299999999999;99.5;10;0.1
Média;0.266666666666667;749.333333333333;99.3333333333333;10;0.133333333333333
Média;0.333333333333332;749.366666666667;99.1666666666667;10;0.166666666666666
Média;0.4;749.399999999999;99;10;0.2
Média;0.55;749.516666666666;97.8333333333333;10.1666666666666;0.2
Média;0.699999999999999;749.633333333332;96.6666666666667;10.3333333333333;0.2
Média;0.849999999999999;749.75;95.5;10.5;0.2
Média;1;749.866666666667;94.3333333333333;10.6666666666666;0.2
Média;1.14999999999999;749.983333333333;93.1666666666667;10.8333333333333;0.2
Média;1.3;750.1;92;11;0.2
Média;1.53333333333333;750.216666666667;90.5;10.8333333333333;0.166666666666666
Média;1.76666666666666;750.333333333333;89;10.6666666666666;0.133333333333333
Média;2;750.45;87.5;10.5;0.1
Média;2.23333333333332;750.566666666666;86;10.3333333333333;0.0666666666666666
Média;2.46666666666666;750.683333333333;84.5;10.1666666666666;0.0333333333333332
Média;2.7;750.799999999999;83;10;0
Média;2.75;750.883333333332;81.8333333333333;10;-0.149999999999999
Média;2.79999999999999;750.966666666667;80.6666666666667;10;-0.299999999999999
Média;2.85;751.049999999999;79.5;10;-0.45
Média;2.89999999999999;751.133333333332;78.3333333333333;10;-0.599999999999999
Média;2.95;751.216666666667;77.1666666666667;10;-0.75
Média;3;751.299999999999;76;10;-0.9
Média;3.03333333333333;751.383333333332;75.3333333333333;10;-0.983333333333332
Média;3.06666666666667;751.466666666667;74.6666666666667;10;-1.06666666666667
Média;3.1;751.549999999999;74;10;-1.14999999999999
Média;3.13333333333333;751.633333333332;73.3333333333333;10;-1.23333333333333
Média;3.16666666666667;751.716666666667;72.6666666666667;10;-1.31666666666667
Média;3.2;751.799999999999;72;10;-1.39999999999999
Média;3.2;751.883333333332;72.6666666666667;9.83333333333333;-1.26666666666666
Média;3.2;751.966666666667;73.3333333333333;9.66666666666666;-1.13333333333333
Média;3.2;752.049999999999;74;9.5;-1
Média;3.2;752.133333333332;74.6666666666667;9.33333333333333;-0.866666666666667
Média;3.2;752.216666666667;75.3333333333333;9.16666666666666;-0.733333333333332
Média;3.2;752.299999999999;76;9;-0.599999999999999
Média;3.2;752.383333333332;76.3333333333333;8.83333333333333;-0.55
Média;3.2;752.466666666667;76.6666666666667;8.66666666666666;-0.5
Média;3.2;752.549999999999;77;8.5;-0.45
Média;3.2;752.633333333332;77.3333333333333;8.33333333333333;-0.4
Média;3.2;752.716666666667;77.6666666666667;8.16666666666666;-0.349999999999999
Média;3.2;752.799999999999;78;8;-0.299999999999999
Média;3.2;752.866666666667;78.3333333333333;8.33333333333333;-0.25
Muita;3.2;752.933333333333;78.6666666666667;8.66666666666666;-0.2
Muita;3.2;753;79;9;-0.149999999999999
Muita;3.2;753.066666666666;79.3333333333333;9.33333333333333;-0.1
Muita;3.2;753.133333333332;79.6666666666667;9.66666666666666;-0.05
Muita;3.2;753.2;80;10;0
Muita;3.2;753.283333333332;80.3333333333333;9.83333333333333;0.05
Muita;3.2;753.366666666667;80.6666666666667;9.66666666666666;0.1
Média;3.2;753.45;81;9.5;0.149999999999999
Média;3.2;753.533333333332;81.3333333333333;9.33333333333333;0.2
Média;3.2;753.616666666667;81.6666666666667;9.16666666666666;0.25
Média;3.2;753.7;82;9;0.299999999999999
Média;3.31666666666667;753.799999999999;82;8.83333333333333;0.433333333333333
Média;3.43333333333333;753.899999999999;82;8.66666666666666;0.566666666666666
Média;3.54999999999999;754;82;8.5;0.699999999999999
Média;3.66666666666667;754.1;82;8.33333333333333;0.833333333333333
Muita;3.78333333333333;754.2;82;8.16666666666666;0.966666666666667
Muita;3.89999999999999;754.299999999999;82;8;1.1
Muita;3.86666666666666;754.366666666667;83;8.16666666666666;1.21666666666666
Média;3.83333333333332;754.433333333333;84;8.33333333333333;1.33333333333332
Média;3.79999999999999;754.5;85;8.5;1.45
Média;3.76666666666667;754.566666666666;86;8.66666666666666;1.56666666666667
Média;3.73333333333332;754.633333333332;87;8.83333333333333;1.68333333333333
Média;3.7;754.7;88;9;1.8
Muita;3.73333333333332;754.75;87.8333333333333;8.83333333333333;1.81666666666667
Média;3.76666666666667;754.799999999999;87.6666666666667;8.66666666666666;1.83333333333332
Média;3.79999999999999;754.85;87.5;8.5;1.85
Muita;3.83333333333332;754.899999999999;87.3333333333333;8.33333333333333;1.86666666666667
Muita;3.86666666666666;754.95;87.1666666666667;8.16666666666666;1.88333333333333
Muita;3.89999999999999;755;87;8;1.89999999999999
Muita;3.95;755;86.8333333333333;8;1.93333333333333
Muita;4;755;86.6666666666667;8;1.96666666666666
Muita;4.04999999999999;755;86.5;8;2
Média;4.09999999999999;755;86.3333333333333;8;2.03333333333333
Média;4.15;755;86.1666666666667;8;2.06666666666667
Média;4.2;755;86;8;2.1
Média;4.25;755.049999999999;85.6666666666667;8;2.08333333333332
Média;4.29999999999999;755.1;85.3333333333333;8;2.06666666666667
Média;4.34999999999999;755.149999999999;85;8;2.04999999999999
Média;4.4;755.2;84.6666666666667;8;2.03333333333333
Média;4.45;755.25;84.3333333333333;8;2.01666666666667
Média;4.5;755.299999999999;84;8;2
Média;4.03333333333332;755.45;86;7.83333333333333;1.85
Média;3.56666666666667;755.6;88;7.66666666666666;1.7
Média;3.1;755.75;90;7.5;1.55
Média;2.63333333333333;755.899999999999;92;7.33333333333333;1.39999999999999
Média;2.16666666666667;756.049999999999;94;7.16666666666666;1.25
Média;1.7;756.2;96;7;1.1
Média;1.78333333333333;756.266666666666;95.6666666666667;7;1.13333333333333
Média;1.86666666666667;756.333333333333;95.3333333333333;7;1.16666666666667
Média;1.95;756.399999999999;95;7;1.2
Média;2.03333333333333;756.466666666667;94.6666666666667;7;1.23333333333333
Média;2.11666666666666;756.533333333332;94.3333333333333;7;1.26666666666666
Média;2.2;756.6;94;7;1.3
Média;2.31666666666667;756.716666666667;93.8333333333333;6.66666666666666;1.39999999999999
Média;2.43333333333333;756.833333333333;93.6666666666667;6.33333333333333;1.5
Média;2.54999999999999;756.95;93.5;6;1.6
Muita;2.66666666666667;757.066666666666;93.3333333333333;5.66666666666666;1.7
Média;2.78333333333333;757.183333333333;93.1666666666667;5.33333333333333;1.8
Média;2.89999999999999;757.299999999999;93;5;1.89999999999999
Média;2.83333333333332;757.416666666666;93;5.33333333333333;1.83333333333332
Muita;2.76666666666667;757.533333333332;93;5.66666666666666;1.76666666666666
Muita;2.7;757.649999999999;93;6;1.7
Muita;2.63333333333333;757.766666666666;93;6.33333333333333;1.63333333333333
Muita;2.56666666666667;757.883333333332;93;6.66666666666666;1.56666666666667
Muita;2.5;758;93;7;1.5
Média;2.5;758.133333333332;93.6666666666667;6.66666666666666;1.6
Média;2.5;758.266666666666;94.3333333333333;6.33333333333333;1.7
Muita;2.5;758.399999999999;95;6;1.8
Muita;2.5;758.533333333332;95.6666666666667;5.66666666666666;1.89999999999999
Muita;2.5;758.666666666666;96.3333333333333;5.33333333333333;2
Muita;2.5;758.799999999999;97;5;2.1
Muita;2.45;758.883333333332;97;4.83333333333333;2.03333333333333
Muita;2.39999999999999;758.966666666667;97;4.66666666666666;1.96666666666666
Muita;2.35;759.049999999999;97;4.5;1.89999999999999
Muita;2.29999999999999;759.133333333332;97;4.33333333333333;1.83333333333332
Muita;2.25;759.216666666667;97;4.16666666666666;1.76666666666666
Muita;2.2;759.299999999999;97;4;1.7
Muita;2.2;759.416666666666;96.8333333333333;4;1.68333333333333
Muita;2.2;759.533333333332;96.6666666666667;4;1.66666666666667
Muita;2.2;759.649999999999;96.5;4;1.64999999999999
Muita;2.2;759.766666666666;96.3333333333333;4;1.63333333333333
Muita;2.2;759.883333333332;96.1666666666667;4;1.61666666666667
Muita;2.2;760;96;4;1.6
Muita;2.28333333333333;760.1;95.8333333333333;3.83333333333332;1.66666666666667
Muita;2.36666666666666;760.2;95.6666666666667;3.66666666666667;1.73333333333333
Muita;2.45;760.299999999999;95.5;3.5;1.8
Média;2.53333333333333;760.399999999999;95.3333333333333;3.33333333333332;1.86666666666667
Média;2.61666666666666;760.5;95.1666666666667;3.16666666666667;1.93333333333333
Média;2.7;760.6;95;3;2
Média;2.64999999999999;760.683333333333;95.3333333333333;3;1.98333333333333
Média;2.6;760.766666666666;95.6666666666667;3;1.96666666666666
Média;2.54999999999999;760.85;96;3;1.95
Média;2.5;760.933333333333;96.3333333333333;3;1.93333333333333
Média;2.45;761.016666666666;96.6666666666667;3;1.91666666666667
Média;2.39999999999999;761.1;97;3;1.89999999999999
Média;2.375;761.158333333332;96.8333333333333;3.16666666666667;1.85833333333333
Média;2.35;761.216666666667;96.6666666666667;3.33333333333332;1.81666666666667
Pouca;2.325;761.274999999999;96.5;3.5;1.77499999999999
Média;2.29999999999999;761.333333333333;96.3333333333333;3.66666666666667;1.73333333333333
Média;2.27499999999999;761.391666666666;96.1666666666667;3.83333333333332;1.69166666666667
Média;2.25;761.45;96;4;1.64999999999999
Média;2.225;761.508333333332;95.8333333333333;4.16666666666666;1.60833333333333
Média;2.2;761.566666666666;95.6666666666667;4.33333333333333;1.56666666666667
Média;2.17499999999999;761.625;95.5;4.5;1.52499999999999
Média;2.14999999999999;761.683333333333;95.3333333333333;4.66666666666666;1.48333333333333
Média;2.125;761.741666666667;95.1666666666667;4.83333333333333;1.44166666666667
Média;2.1;761.799999999999;95;5;1.39999999999999
Média;2;761.866666666667;95;4.5;1.3
Média;1.89999999999999;761.933333333333;95;4;1.2
Média;1.8;762;95;3.5;1.1
Média;1.7;762.066666666666;95;3;1
Média;1.6;762.133333333332;95;2.5;0.9
Média;1.5;762.2;95;2;0.8
Média;1.35;762.216666666667;95.3333333333333;2;0.699999999999999
Média;1.2;762.233333333333;95.6666666666667;2;0.599999999999999
Média;1.05;762.25;96;2;0.5
Média;0.9;762.266666666666;96.3333333333333;2;0.4
Média;0.75;762.283333333332;96.6666666666667;2;0.299999999999999
Média;0.599999999999999;762.299999999999;97;2;0.2
Média;0.599999999999999;762.35;96.8333333333333;2.16666666666667;0.166666666666666
Média;0.599999999999999;762.399999999999;96.6666666666667;2.33333333333332;0.133333333333333
Média;0.599999999999999;762.45;96.5;2.5;0.1
Média;0.599999999999999;762.5;96.3333333333333;2.66666666666667;0.0666666666666666
Média;0.599999999999999;762.549999999999;96.1666666666667;2.83333333333332;0.0333333333333332
Média;0.599999999999999;762.6;96;3;0
Média;0.583333333333333;762.549999999999;96;3;-0.0166666666666667
Média;0.566666666666666;762.5;96;3;-0.0333333333333332
Média;0.55;762.45;96;3;-0.05
Média;0.533333333333332;762.399999999999;96;3;-0.0666666666666666
Média;0.516666666666667;762.35;96;3;-0.0833333333333333
Média;0.5;762.299999999999;96;3;-0.1
Média;0.583333333333333;762.316666666666;96;3;-0.0166666666666667
Média;0.666666666666666;762.333333333333;96;3;0.0666666666666666
Média;0.75;762.35;96;3;0.149999999999999
Média;0.833333333333333;762.366666666667;96;3;0.233333333333333
Média;0.916666666666666;762.383333333332;96;3;0.316666666666666
Média;1;762.399999999999;96;3;0.4
Média;1.03333333333333;762.416666666666;96;3;0.433333333333333
Muita;1.06666666666667;762.433333333333;96;3;0.466666666666667
Muita;1.1;762.45;96;3;0.5
Muita;1.13333333333333;762.466666666667;96;3;0.533333333333332
Muita;1.16666666666667;762.483333333333;96;3;0.566666666666666
Muita;1.2;762.5;96;3;0.599999999999999
Muita;1.21666666666666;762.549999999999;96.1666666666667;3;0.633333333333332
Média;1.23333333333333;762.6;96.3333333333333;3;0.666666666666666
Média;1.25;762.649999999999;96.5;3;0.699999999999999
Média;1.26666666666666;762.7;96.6666666666667;3;0.733333333333332
Média;1.28333333333333;762.75;96.8333333333333;3;0.766666666666667
Média;1.3;762.799999999999;97;3;0.8
Média;1.41666666666667;762.883333333332;96.6666666666667;3;0.866666666666667
Média;1.53333333333333;762.966666666667;96.3333333333333;3;0.933333333333333
Média;1.64999999999999;763.049999999999;96;3;1
Média;1.76666666666666;763.133333333332;95.6666666666667;3;1.06666666666667
Média;1.88333333333333;763.216666666667;95.3333333333333;3;1.13333333333333
Média;2;763.299999999999;95;3;1.2
Média;2.25;763.316666666666;94.6666666666667;3;1.39999999999999
Média;2.5;763.333333333333;94.3333333333333;3;1.6
Média;2.75;763.35;94;3;1.8
Média;3;763.366666666667;93.6666666666667;3;2
Média;3.25;763.383333333332;93.3333333333333;3;2.2
Média;3.5;763.399999999999;93;3;2.39999999999999
Média;3.7;763.483333333333;92;3;2.45
Média;3.89999999999999;763.566666666666;91;3;2.5
Média;4.09999999999999;763.649999999999;90;3;2.54999999999999
Média;4.29999999999999;763.733333333333;89;3;2.6
Média;4.5;763.816666666666;88;3;2.64999999999999
Média;4.7;763.899999999999;87;3;2.7
Média;4.9;763.866666666667;83.5;3.33333333333332;2.25
Média;5.09999999999999;763.833333333333;80;3.66666666666667;1.8
Média;5.29999999999999;763.799999999999;76.5;4;1.35
Média;5.5;763.766666666666;73;4.33333333333333;0.9
Média;5.7;763.733333333333;69.5;4.66666666666666;0.45
Média;5.9;763.7;66;5;0
Média;5.88333333333333;763.7;68.3333333333333;4.83333333333333;0.416666666666667
Média;5.86666666666666;763.7;70.6666666666667;4.66666666666666;0.833333333333333
Média;5.84999999999999;763.7;73;4.5;1.25
Média;5.83333333333333;763.7;75.3333333333333;4.33333333333333;1.66666666666667
Média;5.81666666666667;763.7;77.6666666666667;4.16666666666666;2.08333333333332
Média;5.79999999999999;763.7;80;4;2.5
Média;5.7;763.7;77.8333333333333;4.5;1.98333333333333
Média;5.59999999999999;763.7;75.6666666666667;5;1.46666666666666
Média;5.5;763.7;73.5;5.5;0.949999999999999
Média;5.4;763.7;71.3333333333333;6;0.433333333333334
Média;5.29999999999999;763.7;69.1666666666667;6.5;-0.0833333333333334
